workerid,predicate,predicateclass,slide_number,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
3,be competent,Positive,34,0.85,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,35GCEFQ6I5NA903WD13J17XT6XBZ3L,3,Submitted,Tue Feb 06 02:09:12 PST 2018,Mon Feb 05 09:26:21 PST 2018,Mon Feb 05 09:29:12 PST 2018,,,,,,[],2.7777333333333334
3,lay eggs,Neutral,35,0.53,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,35GCEFQ6I5NA903WD13J17XT6XBZ3L,3,Submitted,Tue Feb 06 02:09:12 PST 2018,Mon Feb 05 09:26:21 PST 2018,Mon Feb 05 09:29:12 PST 2018,,,,,,[],2.7777333333333334
3,walk,Neutral,36,1,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,35GCEFQ6I5NA903WD13J17XT6XBZ3L,3,Submitted,Tue Feb 06 02:09:12 PST 2018,Mon Feb 05 09:26:21 PST 2018,Mon Feb 05 09:29:12 PST 2018,,,,,,[],2.7777333333333334
3,be kind,Positive,37,1,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,35GCEFQ6I5NA903WD13J17XT6XBZ3L,3,Submitted,Tue Feb 06 02:09:12 PST 2018,Mon Feb 05 09:26:21 PST 2018,Mon Feb 05 09:29:12 PST 2018,,,,,,[],2.7777333333333334
3,lie,Negative,38,0.52,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,35GCEFQ6I5NA903WD13J17XT6XBZ3L,3,Submitted,Tue Feb 06 02:09:12 PST 2018,Mon Feb 05 09:26:21 PST 2018,Mon Feb 05 09:29:12 PST 2018,,,,,,[],2.7777333333333334
3,be honest,Positive,39,1,English,1,Male,31,,Yes,3,Windows,1080,1920,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,35GCEFQ6I5NA903WD13J17XT6XBZ3L,3,Submitted,Tue Feb 06 02:09:12 PST 2018,Mon Feb 05 09:26:21 PST 2018,Mon Feb 05 09:29:12 PST 2018,,,,,,[],2.7777333333333334
4,be kind,Positive,3,0.93,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be intolerant,Negative,4,0.1,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be rude,Negative,5,0.17,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,swim,Neutral,6,0.61,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be incompetent,Negative,7,0.17,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,solve problems,Positive,8,0.84,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be unintelligent,Negative,9,0.27,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be generous,Positive,10,0.78,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be talented,Positive,11,0.87,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be weak,Negative,12,0.2,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,talk,Neutral,13,0.52,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,fly,Neutral,14,0.65,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,swear,Negative,15,0.41,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,lie,Negative,16,0.23,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,breathe,Neutral,17,0.7,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,cheat,Negative,18,0.17,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be competent,Positive,19,0.8,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,sleep,Neutral,20,0.52,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,eat,Neutral,21,0.59,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be condescending,Negative,22,0.41,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be loud,Negative,23,0.43,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be a mammal,Neutral,24,0.56,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be honest,Positive,25,0.75,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be strong,Positive,26,0.71,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,burrow,Neutral,27,0.5,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be dirty,Negative,28,0.31,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,matter,Positive,29,0.72,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be selfish,Negative,30,0.3,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
4,be nice,Positive,31,0.83,English,2,Female,24,,Yes,3,Windows,1024,1280,Chrome,3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,3XJ64T7AMSNSHT7AKJPIGC498VHTWB,Language study,A 4-minute study where you rate properties.,language experiment study communication stanford fun cognitive science,$0.50,Mon Feb 05 09:24:37 PST 2018,20,0,0,0,Reviewable,NotReviewed,1 cond,1200,60000,Wed Mar 07 09:24:37 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3Q9SPIIRWIL3D6ZILRTK1RLQHOAWAY,31EUONYN2V2IM5R8V2Y844I8DD1OV5,4,Submitted,Tue Feb 06 02:09:26 PST 2018,Mon Feb 05 09:26:24 PST 2018,Mon Feb 05 09:29:26 PST 2018,,,,,,[],1.5286
